,Country,Date,Lat,Long,Recovered,Deaths,Confirmed
0,Afghanistan,2020-01-22,33.0,65.0,0,0,0
1,Afghanistan,2020-01-23,33.0,65.0,0,0,0
2,Afghanistan,2020-01-24,33.0,65.0,0,0,0
3,Afghanistan,2020-01-25,33.0,65.0,0,0,0
4,Afghanistan,2020-01-26,33.0,65.0,0,0,0
5,Afghanistan,2020-01-27,33.0,65.0,0,0,0
6,Afghanistan,2020-01-28,33.0,65.0,0,0,0
7,Afghanistan,2020-01-29,33.0,65.0,0,0,0
8,Afghanistan,2020-01-30,33.0,65.0,0,0,0
9,Afghanistan,2020-01-31,33.0,65.0,0,0,0
10,Afghanistan,2020-02-01,33.0,65.0,0,0,0
11,Afghanistan,2020-02-02,33.0,65.0,0,0,0
12,Afghanistan,2020-02-03,33.0,65.0,0,0,0
13,Afghanistan,2020-02-04,33.0,65.0,0,0,0
14,Afghanistan,2020-02-05,33.0,65.0,0,0,0
15,Afghanistan,2020-02-06,33.0,65.0,0,0,0
16,Afghanistan,2020-02-07,33.0,65.0,0,0,0
17,Afghanistan,2020-02-08,33.0,65.0,0,0,0
18,Afghanistan,2020-02-09,33.0,65.0,0,0,0
19,Afghanistan,2020-02-10,33.0,65.0,0,0,0
20,Afghanistan,2020-02-11,33.0,65.0,0,0,0
21,Afghanistan,2020-02-12,33.0,65.0,0,0,0
22,Afghanistan,2020-02-13,33.0,65.0,0,0,0
23,Afghanistan,2020-02-14,33.0,65.0,0,0,0
24,Afghanistan,2020-02-15,33.0,65.0,0,0,0
25,Afghanistan,2020-02-16,33.0,65.0,0,0,0
26,Afghanistan,2020-02-17,33.0,65.0,0,0,0
27,Afghanistan,2020-02-18,33.0,65.0,0,0,0
28,Afghanistan,2020-02-19,33.0,65.0,0,0,0
29,Afghanistan,2020-02-20,33.0,65.0,0,0,0
30,Afghanistan,2020-02-21,33.0,65.0,0,0,0
31,Afghanistan,2020-02-22,33.0,65.0,0,0,0
32,Afghanistan,2020-02-23,33.0,65.0,0,0,0
33,Afghanistan,2020-02-24,33.0,65.0,0,0,1
34,Afghanistan,2020-02-25,33.0,65.0,0,0,1
35,Afghanistan,2020-02-26,33.0,65.0,0,0,1
36,Afghanistan,2020-02-27,33.0,65.0,0,0,1
37,Afghanistan,2020-02-28,33.0,65.0,0,0,1
38,Afghanistan,2020-02-29,33.0,65.0,0,0,1
39,Afghanistan,2020-03-01,33.0,65.0,0,0,1
40,Afghanistan,2020-03-02,33.0,65.0,0,0,1
41,Afghanistan,2020-03-03,33.0,65.0,0,0,1
42,Afghanistan,2020-03-04,33.0,65.0,0,0,1
43,Afghanistan,2020-03-05,33.0,65.0,0,0,1
44,Afghanistan,2020-03-06,33.0,65.0,0,0,1
45,Afghanistan,2020-03-07,33.0,65.0,0,0,1
46,Afghanistan,2020-03-08,33.0,65.0,0,0,4
47,Afghanistan,2020-03-09,33.0,65.0,0,0,4
48,Afghanistan,2020-03-10,33.0,65.0,0,0,5
49,Afghanistan,2020-03-11,33.0,65.0,0,0,7
50,Afghanistan,2020-03-12,33.0,65.0,0,0,7
51,Afghanistan,2020-03-13,33.0,65.0,0,0,7
52,Afghanistan,2020-03-14,33.0,65.0,0,0,11
53,Albania,2020-01-22,41.1533,20.1683,0,0,0
54,Albania,2020-01-23,41.1533,20.1683,0,0,0
55,Albania,2020-01-24,41.1533,20.1683,0,0,0
56,Albania,2020-01-25,41.1533,20.1683,0,0,0
57,Albania,2020-01-26,41.1533,20.1683,0,0,0
58,Albania,2020-01-27,41.1533,20.1683,0,0,0
59,Albania,2020-01-28,41.1533,20.1683,0,0,0
60,Albania,2020-01-29,41.1533,20.1683,0,0,0
61,Albania,2020-01-30,41.1533,20.1683,0,0,0
62,Albania,2020-01-31,41.1533,20.1683,0,0,0
63,Albania,2020-02-01,41.1533,20.1683,0,0,0
64,Albania,2020-02-02,41.1533,20.1683,0,0,0
65,Albania,2020-02-03,41.1533,20.1683,0,0,0
66,Albania,2020-02-04,41.1533,20.1683,0,0,0
67,Albania,2020-02-05,41.1533,20.1683,0,0,0
68,Albania,2020-02-06,41.1533,20.1683,0,0,0
69,Albania,2020-02-07,41.1533,20.1683,0,0,0
70,Albania,2020-02-08,41.1533,20.1683,0,0,0
71,Albania,2020-02-09,41.1533,20.1683,0,0,0
72,Albania,2020-02-10,41.1533,20.1683,0,0,0
73,Albania,2020-02-11,41.1533,20.1683,0,0,0
74,Albania,2020-02-12,41.1533,20.1683,0,0,0
75,Albania,2020-02-13,41.1533,20.1683,0,0,0
76,Albania,2020-02-14,41.1533,20.1683,0,0,0
77,Albania,2020-02-15,41.1533,20.1683,0,0,0
78,Albania,2020-02-16,41.1533,20.1683,0,0,0
79,Albania,2020-02-17,41.1533,20.1683,0,0,0
80,Albania,2020-02-18,41.1533,20.1683,0,0,0
81,Albania,2020-02-19,41.1533,20.1683,0,0,0
82,Albania,2020-02-20,41.1533,20.1683,0,0,0
83,Albania,2020-02-21,41.1533,20.1683,0,0,0
84,Albania,2020-02-22,41.1533,20.1683,0,0,0
85,Albania,2020-02-23,41.1533,20.1683,0,0,0
86,Albania,2020-02-24,41.1533,20.1683,0,0,0
87,Albania,2020-02-25,41.1533,20.1683,0,0,0
88,Albania,2020-02-26,41.1533,20.1683,0,0,0
89,Albania,2020-02-27,41.1533,20.1683,0,0,0
90,Albania,2020-02-28,41.1533,20.1683,0,0,0
91,Albania,2020-02-29,41.1533,20.1683,0,0,0
92,Albania,2020-03-01,41.1533,20.1683,0,0,0
93,Albania,2020-03-02,41.1533,20.1683,0,0,0
94,Albania,2020-03-03,41.1533,20.1683,0,0,0
95,Albania,2020-03-04,41.1533,20.1683,0,0,0
96,Albania,2020-03-05,41.1533,20.1683,0,0,0
97,Albania,2020-03-06,41.1533,20.1683,0,0,0
98,Albania,2020-03-07,41.1533,20.1683,0,0,0
99,Albania,2020-03-08,41.1533,20.1683,0,0,0
100,Albania,2020-03-09,41.1533,20.1683,0,0,2
101,Albania,2020-03-10,41.1533,20.1683,0,0,10
102,Albania,2020-03-11,41.1533,20.1683,0,1,12
103,Albania,2020-03-12,41.1533,20.1683,0,1,23
104,Albania,2020-03-13,41.1533,20.1683,0,1,33
105,Albania,2020-03-14,41.1533,20.1683,0,1,38
106,Algeria,2020-01-22,28.0339,1.6596,0,0,0
107,Algeria,2020-01-23,28.0339,1.6596,0,0,0
108,Algeria,2020-01-24,28.0339,1.6596,0,0,0
109,Algeria,2020-01-25,28.0339,1.6596,0,0,0
110,Algeria,2020-01-26,28.0339,1.6596,0,0,0
111,Algeria,2020-01-27,28.0339,1.6596,0,0,0
112,Algeria,2020-01-28,28.0339,1.6596,0,0,0
113,Algeria,2020-01-29,28.0339,1.6596,0,0,0
114,Algeria,2020-01-30,28.0339,1.6596,0,0,0
115,Algeria,2020-01-31,28.0339,1.6596,0,0,0
116,Algeria,2020-02-01,28.0339,1.6596,0,0,0
117,Algeria,2020-02-02,28.0339,1.6596,0,0,0
118,Algeria,2020-02-03,28.0339,1.6596,0,0,0
119,Algeria,2020-02-04,28.0339,1.6596,0,0,0
120,Algeria,2020-02-05,28.0339,1.6596,0,0,0
121,Algeria,2020-02-06,28.0339,1.6596,0,0,0
122,Algeria,2020-02-07,28.0339,1.6596,0,0,0
123,Algeria,2020-02-08,28.0339,1.6596,0,0,0
124,Algeria,2020-02-09,28.0339,1.6596,0,0,0
125,Algeria,2020-02-10,28.0339,1.6596,0,0,0
126,Algeria,2020-02-11,28.0339,1.6596,0,0,0
127,Algeria,2020-02-12,28.0339,1.6596,0,0,0
128,Algeria,2020-02-13,28.0339,1.6596,0,0,0
129,Algeria,2020-02-14,28.0339,1.6596,0,0,0
130,Algeria,2020-02-15,28.0339,1.6596,0,0,0
131,Algeria,2020-02-16,28.0339,1.6596,0,0,0
132,Algeria,2020-02-17,28.0339,1.6596,0,0,0
133,Algeria,2020-02-18,28.0339,1.6596,0,0,0
134,Algeria,2020-02-19,28.0339,1.6596,0,0,0
135,Algeria,2020-02-20,28.0339,1.6596,0,0,0
136,Algeria,2020-02-21,28.0339,1.6596,0,0,0
137,Algeria,2020-02-22,28.0339,1.6596,0,0,0
138,Algeria,2020-02-23,28.0339,1.6596,0,0,0
139,Algeria,2020-02-24,28.0339,1.6596,0,0,0
140,Algeria,2020-02-25,28.0339,1.6596,0,0,1
141,Algeria,2020-02-26,28.0339,1.6596,0,0,1
142,Algeria,2020-02-27,28.0339,1.6596,0,0,1
143,Algeria,2020-02-28,28.0339,1.6596,0,0,1
144,Algeria,2020-02-29,28.0339,1.6596,0,0,1
145,Algeria,2020-03-01,28.0339,1.6596,0,0,1
146,Algeria,2020-03-02,28.0339,1.6596,0,0,3
147,Algeria,2020-03-03,28.0339,1.6596,0,0,5
148,Algeria,2020-03-04,28.0339,1.6596,0,0,12
149,Algeria,2020-03-05,28.0339,1.6596,0,0,12
150,Algeria,2020-03-06,28.0339,1.6596,0,0,17
151,Algeria,2020-03-07,28.0339,1.6596,0,0,17
152,Algeria,2020-03-08,28.0339,1.6596,0,0,19
153,Algeria,2020-03-09,28.0339,1.6596,0,0,20
154,Algeria,2020-03-10,28.0339,1.6596,0,0,20
155,Algeria,2020-03-11,28.0339,1.6596,0,0,20
156,Algeria,2020-03-12,28.0339,1.6596,8,1,24
157,Algeria,2020-03-13,28.0339,1.6596,8,2,26
158,Algeria,2020-03-14,28.0339,1.6596,12,3,37
159,Andorra,2020-01-22,42.5063,1.5218,0,0,0
160,Andorra,2020-01-23,42.5063,1.5218,0,0,0
161,Andorra,2020-01-24,42.5063,1.5218,0,0,0
162,Andorra,2020-01-25,42.5063,1.5218,0,0,0
163,Andorra,2020-01-26,42.5063,1.5218,0,0,0
164,Andorra,2020-01-27,42.5063,1.5218,0,0,0
165,Andorra,2020-01-28,42.5063,1.5218,0,0,0
166,Andorra,2020-01-29,42.5063,1.5218,0,0,0
167,Andorra,2020-01-30,42.5063,1.5218,0,0,0
168,Andorra,2020-01-31,42.5063,1.5218,0,0,0
169,Andorra,2020-02-01,42.5063,1.5218,0,0,0
170,Andorra,2020-02-02,42.5063,1.5218,0,0,0
171,Andorra,2020-02-03,42.5063,1.5218,0,0,0
172,Andorra,2020-02-04,42.5063,1.5218,0,0,0
173,Andorra,2020-02-05,42.5063,1.5218,0,0,0
174,Andorra,2020-02-06,42.5063,1.5218,0,0,0
175,Andorra,2020-02-07,42.5063,1.5218,0,0,0
176,Andorra,2020-02-08,42.5063,1.5218,0,0,0
177,Andorra,2020-02-09,42.5063,1.5218,0,0,0
178,Andorra,2020-02-10,42.5063,1.5218,0,0,0
179,Andorra,2020-02-11,42.5063,1.5218,0,0,0
180,Andorra,2020-02-12,42.5063,1.5218,0,0,0
181,Andorra,2020-02-13,42.5063,1.5218,0,0,0
182,Andorra,2020-02-14,42.5063,1.5218,0,0,0
183,Andorra,2020-02-15,42.5063,1.5218,0,0,0
184,Andorra,2020-02-16,42.5063,1.5218,0,0,0
185,Andorra,2020-02-17,42.5063,1.5218,0,0,0
186,Andorra,2020-02-18,42.5063,1.5218,0,0,0
187,Andorra,2020-02-19,42.5063,1.5218,0,0,0
188,Andorra,2020-02-20,42.5063,1.5218,0,0,0
189,Andorra,2020-02-21,42.5063,1.5218,0,0,0
190,Andorra,2020-02-22,42.5063,1.5218,0,0,0
191,Andorra,2020-02-23,42.5063,1.5218,0,0,0
192,Andorra,2020-02-24,42.5063,1.5218,0,0,0
193,Andorra,2020-02-25,42.5063,1.5218,0,0,0
194,Andorra,2020-02-26,42.5063,1.5218,0,0,0
195,Andorra,2020-02-27,42.5063,1.5218,0,0,0
196,Andorra,2020-02-28,42.5063,1.5218,0,0,0
197,Andorra,2020-02-29,42.5063,1.5218,0,0,0
198,Andorra,2020-03-01,42.5063,1.5218,0,0,0
199,Andorra,2020-03-02,42.5063,1.5218,0,0,1
200,Andorra,2020-03-03,42.5063,1.5218,0,0,1
201,Andorra,2020-03-04,42.5063,1.5218,0,0,1
202,Andorra,2020-03-05,42.5063,1.5218,0,0,1
203,Andorra,2020-03-06,42.5063,1.5218,0,0,1
204,Andorra,2020-03-07,42.5063,1.5218,0,0,1
205,Andorra,2020-03-08,42.5063,1.5218,0,0,1
206,Andorra,2020-03-09,42.5063,1.5218,0,0,1
207,Andorra,2020-03-10,42.5063,1.5218,0,0,1
208,Andorra,2020-03-11,42.5063,1.5218,0,0,1
209,Andorra,2020-03-12,42.5063,1.5218,1,0,1
210,Andorra,2020-03-13,42.5063,1.5218,0,0,1
211,Andorra,2020-03-14,42.5063,1.5218,1,0,1
212,Antigua and Barbuda,2020-01-22,17.0608,-61.7964,0,0,0
213,Antigua and Barbuda,2020-01-23,17.0608,-61.7964,0,0,0
214,Antigua and Barbuda,2020-01-24,17.0608,-61.7964,0,0,0
215,Antigua and Barbuda,2020-01-25,17.0608,-61.7964,0,0,0
216,Antigua and Barbuda,2020-01-26,17.0608,-61.7964,0,0,0
217,Antigua and Barbuda,2020-01-27,17.0608,-61.7964,0,0,0
218,Antigua and Barbuda,2020-01-28,17.0608,-61.7964,0,0,0
219,Antigua and Barbuda,2020-01-29,17.0608,-61.7964,0,0,0
220,Antigua and Barbuda,2020-01-30,17.0608,-61.7964,0,0,0
221,Antigua and Barbuda,2020-01-31,17.0608,-61.7964,0,0,0
222,Antigua and Barbuda,2020-02-01,17.0608,-61.7964,0,0,0
223,Antigua and Barbuda,2020-02-02,17.0608,-61.7964,0,0,0
224,Antigua and Barbuda,2020-02-03,17.0608,-61.7964,0,0,0
225,Antigua and Barbuda,2020-02-04,17.0608,-61.7964,0,0,0
226,Antigua and Barbuda,2020-02-05,17.0608,-61.7964,0,0,0
227,Antigua and Barbuda,2020-02-06,17.0608,-61.7964,0,0,0
228,Antigua and Barbuda,2020-02-07,17.0608,-61.7964,0,0,0
229,Antigua and Barbuda,2020-02-08,17.0608,-61.7964,0,0,0
230,Antigua and Barbuda,2020-02-09,17.0608,-61.7964,0,0,0
231,Antigua and Barbuda,2020-02-10,17.0608,-61.7964,0,0,0
232,Antigua and Barbuda,2020-02-11,17.0608,-61.7964,0,0,0
233,Antigua and Barbuda,2020-02-12,17.0608,-61.7964,0,0,0
234,Antigua and Barbuda,2020-02-13,17.0608,-61.7964,0,0,0
235,Antigua and Barbuda,2020-02-14,17.0608,-61.7964,0,0,0
236,Antigua and Barbuda,2020-02-15,17.0608,-61.7964,0,0,0
237,Antigua and Barbuda,2020-02-16,17.0608,-61.7964,0,0,0
238,Antigua and Barbuda,2020-02-17,17.0608,-61.7964,0,0,0
239,Antigua and Barbuda,2020-02-18,17.0608,-61.7964,0,0,0
240,Antigua and Barbuda,2020-02-19,17.0608,-61.7964,0,0,0
241,Antigua and Barbuda,2020-02-20,17.0608,-61.7964,0,0,0
242,Antigua and Barbuda,2020-02-21,17.0608,-61.7964,0,0,0
243,Antigua and Barbuda,2020-02-22,17.0608,-61.7964,0,0,0
244,Antigua and Barbuda,2020-02-23,17.0608,-61.7964,0,0,0
245,Antigua and Barbuda,2020-02-24,17.0608,-61.7964,0,0,0
246,Antigua and Barbuda,2020-02-25,17.0608,-61.7964,0,0,0
247,Antigua and Barbuda,2020-02-26,17.0608,-61.7964,0,0,0
248,Antigua and Barbuda,2020-02-27,17.0608,-61.7964,0,0,0
249,Antigua and Barbuda,2020-02-28,17.0608,-61.7964,0,0,0
250,Antigua and Barbuda,2020-02-29,17.0608,-61.7964,0,0,0
251,Antigua and Barbuda,2020-03-01,17.0608,-61.7964,0,0,0
252,Antigua and Barbuda,2020-03-02,17.0608,-61.7964,0,0,0
253,Antigua and Barbuda,2020-03-03,17.0608,-61.7964,0,0,0
254,Antigua and Barbuda,2020-03-04,17.0608,-61.7964,0,0,0
255,Antigua and Barbuda,2020-03-05,17.0608,-61.7964,0,0,0
256,Antigua and Barbuda,2020-03-06,17.0608,-61.7964,0,0,0
257,Antigua and Barbuda,2020-03-07,17.0608,-61.7964,0,0,0
258,Antigua and Barbuda,2020-03-08,17.0608,-61.7964,0,0,0
259,Antigua and Barbuda,2020-03-09,17.0608,-61.7964,0,0,0
260,Antigua and Barbuda,2020-03-10,17.0608,-61.7964,0,0,0
261,Antigua and Barbuda,2020-03-11,17.0608,-61.7964,0,0,0
262,Antigua and Barbuda,2020-03-12,17.0608,-61.7964,0,0,0
263,Antigua and Barbuda,2020-03-13,17.0608,-61.7964,0,0,1
264,Antigua and Barbuda,2020-03-14,17.0608,-61.7964,0,0,1
265,Argentina,2020-01-22,-38.4161,-63.6167,0,0,0
266,Argentina,2020-01-23,-38.4161,-63.6167,0,0,0
267,Argentina,2020-01-24,-38.4161,-63.6167,0,0,0
268,Argentina,2020-01-25,-38.4161,-63.6167,0,0,0
269,Argentina,2020-01-26,-38.4161,-63.6167,0,0,0
270,Argentina,2020-01-27,-38.4161,-63.6167,0,0,0
271,Argentina,2020-01-28,-38.4161,-63.6167,0,0,0
272,Argentina,2020-01-29,-38.4161,-63.6167,0,0,0
273,Argentina,2020-01-30,-38.4161,-63.6167,0,0,0
274,Argentina,2020-01-31,-38.4161,-63.6167,0,0,0
275,Argentina,2020-02-01,-38.4161,-63.6167,0,0,0
276,Argentina,2020-02-02,-38.4161,-63.6167,0,0,0
277,Argentina,2020-02-03,-38.4161,-63.6167,0,0,0
278,Argentina,2020-02-04,-38.4161,-63.6167,0,0,0
279,Argentina,2020-02-05,-38.4161,-63.6167,0,0,0
280,Argentina,2020-02-06,-38.4161,-63.6167,0,0,0
281,Argentina,2020-02-07,-38.4161,-63.6167,0,0,0
282,Argentina,2020-02-08,-38.4161,-63.6167,0,0,0
283,Argentina,2020-02-09,-38.4161,-63.6167,0,0,0
284,Argentina,2020-02-10,-38.4161,-63.6167,0,0,0
285,Argentina,2020-02-11,-38.4161,-63.6167,0,0,0
286,Argentina,2020-02-12,-38.4161,-63.6167,0,0,0
287,Argentina,2020-02-13,-38.4161,-63.6167,0,0,0
288,Argentina,2020-02-14,-38.4161,-63.6167,0,0,0
289,Argentina,2020-02-15,-38.4161,-63.6167,0,0,0
290,Argentina,2020-02-16,-38.4161,-63.6167,0,0,0
291,Argentina,2020-02-17,-38.4161,-63.6167,0,0,0
292,Argentina,2020-02-18,-38.4161,-63.6167,0,0,0
293,Argentina,2020-02-19,-38.4161,-63.6167,0,0,0
294,Argentina,2020-02-20,-38.4161,-63.6167,0,0,0
295,Argentina,2020-02-21,-38.4161,-63.6167,0,0,0
296,Argentina,2020-02-22,-38.4161,-63.6167,0,0,0
297,Argentina,2020-02-23,-38.4161,-63.6167,0,0,0
298,Argentina,2020-02-24,-38.4161,-63.6167,0,0,0
299,Argentina,2020-02-25,-38.4161,-63.6167,0,0,0
300,Argentina,2020-02-26,-38.4161,-63.6167,0,0,0
301,Argentina,2020-02-27,-38.4161,-63.6167,0,0,0
302,Argentina,2020-02-28,-38.4161,-63.6167,0,0,0
303,Argentina,2020-02-29,-38.4161,-63.6167,0,0,0
304,Argentina,2020-03-01,-38.4161,-63.6167,0,0,0
305,Argentina,2020-03-02,-38.4161,-63.6167,0,0,0
306,Argentina,2020-03-03,-38.4161,-63.6167,0,0,1
307,Argentina,2020-03-04,-38.4161,-63.6167,0,0,1
308,Argentina,2020-03-05,-38.4161,-63.6167,0,0,1
309,Argentina,2020-03-06,-38.4161,-63.6167,0,0,2
310,Argentina,2020-03-07,-38.4161,-63.6167,0,0,8
311,Argentina,2020-03-08,-38.4161,-63.6167,0,1,12
312,Argentina,2020-03-09,-38.4161,-63.6167,0,1,12
313,Argentina,2020-03-10,-38.4161,-63.6167,0,1,17
314,Argentina,2020-03-11,-38.4161,-63.6167,0,1,19
315,Argentina,2020-03-12,-38.4161,-63.6167,0,1,19
316,Argentina,2020-03-13,-38.4161,-63.6167,0,2,31
317,Argentina,2020-03-14,-38.4161,-63.6167,1,2,34
318,Armenia,2020-01-22,40.0691,45.0382,0,0,0
319,Armenia,2020-01-23,40.0691,45.0382,0,0,0
320,Armenia,2020-01-24,40.0691,45.0382,0,0,0
321,Armenia,2020-01-25,40.0691,45.0382,0,0,0
322,Armenia,2020-01-26,40.0691,45.0382,0,0,0
323,Armenia,2020-01-27,40.0691,45.0382,0,0,0
324,Armenia,2020-01-28,40.0691,45.0382,0,0,0
325,Armenia,2020-01-29,40.0691,45.0382,0,0,0
326,Armenia,2020-01-30,40.0691,45.0382,0,0,0
327,Armenia,2020-01-31,40.0691,45.0382,0,0,0
328,Armenia,2020-02-01,40.0691,45.0382,0,0,0
329,Armenia,2020-02-02,40.0691,45.0382,0,0,0
330,Armenia,2020-02-03,40.0691,45.0382,0,0,0
331,Armenia,2020-02-04,40.0691,45.0382,0,0,0
332,Armenia,2020-02-05,40.0691,45.0382,0,0,0
333,Armenia,2020-02-06,40.0691,45.0382,0,0,0
334,Armenia,2020-02-07,40.0691,45.0382,0,0,0
335,Armenia,2020-02-08,40.0691,45.0382,0,0,0
336,Armenia,2020-02-09,40.0691,45.0382,0,0,0
337,Armenia,2020-02-10,40.0691,45.0382,0,0,0
338,Armenia,2020-02-11,40.0691,45.0382,0,0,0
339,Armenia,2020-02-12,40.0691,45.0382,0,0,0
340,Armenia,2020-02-13,40.0691,45.0382,0,0,0
341,Armenia,2020-02-14,40.0691,45.0382,0,0,0
342,Armenia,2020-02-15,40.0691,45.0382,0,0,0
343,Armenia,2020-02-16,40.0691,45.0382,0,0,0
344,Armenia,2020-02-17,40.0691,45.0382,0,0,0
345,Armenia,2020-02-18,40.0691,45.0382,0,0,0
346,Armenia,2020-02-19,40.0691,45.0382,0,0,0
347,Armenia,2020-02-20,40.0691,45.0382,0,0,0
348,Armenia,2020-02-21,40.0691,45.0382,0,0,0
349,Armenia,2020-02-22,40.0691,45.0382,0,0,0
350,Armenia,2020-02-23,40.0691,45.0382,0,0,0
351,Armenia,2020-02-24,40.0691,45.0382,0,0,0
352,Armenia,2020-02-25,40.0691,45.0382,0,0,0
353,Armenia,2020-02-26,40.0691,45.0382,0,0,0
354,Armenia,2020-02-27,40.0691,45.0382,0,0,0
355,Armenia,2020-02-28,40.0691,45.0382,0,0,0
356,Armenia,2020-02-29,40.0691,45.0382,0,0,0
357,Armenia,2020-03-01,40.0691,45.0382,0,0,1
358,Armenia,2020-03-02,40.0691,45.0382,0,0,1
359,Armenia,2020-03-03,40.0691,45.0382,0,0,1
360,Armenia,2020-03-04,40.0691,45.0382,0,0,1
361,Armenia,2020-03-05,40.0691,45.0382,0,0,1
362,Armenia,2020-03-06,40.0691,45.0382,0,0,1
363,Armenia,2020-03-07,40.0691,45.0382,0,0,1
364,Armenia,2020-03-08,40.0691,45.0382,0,0,1
365,Armenia,2020-03-09,40.0691,45.0382,0,0,1
366,Armenia,2020-03-10,40.0691,45.0382,0,0,1
367,Armenia,2020-03-11,40.0691,45.0382,0,0,1
368,Armenia,2020-03-12,40.0691,45.0382,0,0,4
369,Armenia,2020-03-13,40.0691,45.0382,0,0,8
370,Armenia,2020-03-14,40.0691,45.0382,0,0,18
371,Aruba,2020-01-22,12.5211,-69.9683,0,0,0
372,Aruba,2020-01-23,12.5211,-69.9683,0,0,0
373,Aruba,2020-01-24,12.5211,-69.9683,0,0,0
374,Aruba,2020-01-25,12.5211,-69.9683,0,0,0
375,Aruba,2020-01-26,12.5211,-69.9683,0,0,0
376,Aruba,2020-01-27,12.5211,-69.9683,0,0,0
377,Aruba,2020-01-28,12.5211,-69.9683,0,0,0
378,Aruba,2020-01-29,12.5211,-69.9683,0,0,0
379,Aruba,2020-01-30,12.5211,-69.9683,0,0,0
380,Aruba,2020-01-31,12.5211,-69.9683,0,0,0
381,Aruba,2020-02-01,12.5211,-69.9683,0,0,0
382,Aruba,2020-02-02,12.5211,-69.9683,0,0,0
383,Aruba,2020-02-03,12.5211,-69.9683,0,0,0
384,Aruba,2020-02-04,12.5211,-69.9683,0,0,0
385,Aruba,2020-02-05,12.5211,-69.9683,0,0,0
386,Aruba,2020-02-06,12.5211,-69.9683,0,0,0
387,Aruba,2020-02-07,12.5211,-69.9683,0,0,0
388,Aruba,2020-02-08,12.5211,-69.9683,0,0,0
389,Aruba,2020-02-09,12.5211,-69.9683,0,0,0
390,Aruba,2020-02-10,12.5211,-69.9683,0,0,0
391,Aruba,2020-02-11,12.5211,-69.9683,0,0,0
392,Aruba,2020-02-12,12.5211,-69.9683,0,0,0
393,Aruba,2020-02-13,12.5211,-69.9683,0,0,0
394,Aruba,2020-02-14,12.5211,-69.9683,0,0,0
395,Aruba,2020-02-15,12.5211,-69.9683,0,0,0
396,Aruba,2020-02-16,12.5211,-69.9683,0,0,0
397,Aruba,2020-02-17,12.5211,-69.9683,0,0,0
398,Aruba,2020-02-18,12.5211,-69.9683,0,0,0
399,Aruba,2020-02-19,12.5211,-69.9683,0,0,0
400,Aruba,2020-02-20,12.5211,-69.9683,0,0,0
401,Aruba,2020-02-21,12.5211,-69.9683,0,0,0
402,Aruba,2020-02-22,12.5211,-69.9683,0,0,0
403,Aruba,2020-02-23,12.5211,-69.9683,0,0,0
404,Aruba,2020-02-24,12.5211,-69.9683,0,0,0
405,Aruba,2020-02-25,12.5211,-69.9683,0,0,0
406,Aruba,2020-02-26,12.5211,-69.9683,0,0,0
407,Aruba,2020-02-27,12.5211,-69.9683,0,0,0
408,Aruba,2020-02-28,12.5211,-69.9683,0,0,0
409,Aruba,2020-02-29,12.5211,-69.9683,0,0,0
410,Aruba,2020-03-01,12.5211,-69.9683,0,0,0
411,Aruba,2020-03-02,12.5211,-69.9683,0,0,0
412,Aruba,2020-03-03,12.5211,-69.9683,0,0,0
413,Aruba,2020-03-04,12.5211,-69.9683,0,0,0
414,Aruba,2020-03-05,12.5211,-69.9683,0,0,0
415,Aruba,2020-03-06,12.5211,-69.9683,0,0,0
416,Aruba,2020-03-07,12.5211,-69.9683,0,0,0
417,Aruba,2020-03-08,12.5211,-69.9683,0,0,0
418,Aruba,2020-03-09,12.5211,-69.9683,0,0,0
419,Aruba,2020-03-10,12.5211,-69.9683,0,0,0
420,Aruba,2020-03-11,12.5211,-69.9683,0,0,0
421,Aruba,2020-03-12,12.5211,-69.9683,0,0,0
422,Aruba,2020-03-13,12.5211,-69.9683,0,0,2
423,Aruba,2020-03-14,12.5211,-69.9683,0,0,2
424,Australia,2020-01-22,-24.502866666666666,141.0555888888889,0,0,0
425,Australia,2020-01-23,-24.502866666666666,141.0555888888889,0,0,0
426,Australia,2020-01-24,-24.502866666666666,141.0555888888889,0,0,0
427,Australia,2020-01-25,-24.502866666666666,141.0555888888889,0,0,0
428,Australia,2020-01-26,-24.502866666666666,141.0555888888889,0,0,4
429,Australia,2020-01-27,-24.502866666666666,141.0555888888889,0,0,5
430,Australia,2020-01-28,-24.502866666666666,141.0555888888889,0,0,5
431,Australia,2020-01-29,-24.502866666666666,141.0555888888889,0,0,6
432,Australia,2020-01-30,-24.502866666666666,141.0555888888889,2,0,9
433,Australia,2020-01-31,-24.502866666666666,141.0555888888889,2,0,9
434,Australia,2020-02-01,-24.502866666666666,141.0555888888889,2,0,12
435,Australia,2020-02-02,-24.502866666666666,141.0555888888889,2,0,12
436,Australia,2020-02-03,-24.502866666666666,141.0555888888889,2,0,12
437,Australia,2020-02-04,-24.502866666666666,141.0555888888889,2,0,13
438,Australia,2020-02-05,-24.502866666666666,141.0555888888889,2,0,13
439,Australia,2020-02-06,-24.502866666666666,141.0555888888889,2,0,14
440,Australia,2020-02-07,-24.502866666666666,141.0555888888889,2,0,15
441,Australia,2020-02-08,-24.502866666666666,141.0555888888889,2,0,15
442,Australia,2020-02-09,-24.502866666666666,141.0555888888889,2,0,15
443,Australia,2020-02-10,-24.502866666666666,141.0555888888889,2,0,15
444,Australia,2020-02-11,-24.502866666666666,141.0555888888889,2,0,15
